	Famp	Fphase	w
186	(0.5013629083713114+0.23022591804096523j)	0.4304783724403067	106.80539386667584
187	(0.3470517978994164+0.2773733414463762j)	0.6742697292323476	107.37654570553507
188	(0.1537335899392333+0.27335295122135356j)	1.0584831393574097	107.9476975443943
189	(-0.06250351327462907+0.2043449363026302j)	1.8676320651469112	108.51884938325352
190	(-0.281088805884015+0.06191682454503481j)	2.9247801005876934	109.09000122211275
191	(-0.4787891169655668-0.15580126722361562j)	-2.826992799886028	109.66115306097198
192	(-0.6319120245443887-0.4435600138016069j)	-2.5295704342059233	110.2323048998312
193	(-0.7186516219668994-0.7891176744787091j)	-2.3094931705038193	110.80345673869043
194	(-0.7213111999130163-1.1740420504580005j)	-2.121724319557657	111.37460857754967
195	(-0.6281521306034473-1.5751096835174818j)	-1.9502669107371589	111.94576041640892
196	(-0.4346697209336015-1.9661666704037342j)	-1.7883714929820178	112.51691225526814
197	(-0.14417387050931657-2.3202755169124605j)	-1.6328530734281352	113.08806409412736
198	(0.23236041031093796-2.611952526000642j)	-1.482069468720535	113.6592159329866
199	(0.6771259345023668-2.819299372888519j)	-1.3350856463576364	114.23036777184582
200	(1.1668890867343948-2.925847708059639j)	-1.1913068664722866	114.80151961070504
201	(1.6748174084894136-2.9219630626574022j)	-1.0503291955961376	115.37267144956428
202	(2.172560625788295-2.8056907075945268j)	-0.9118982649914849	115.9438232884235
203	(2.632416545171388-2.5829692134076487j)	-0.7759173977320492	116.51497512728272
204	(3.0294226047499735-2.2671859512254535j)	-0.6424691437735329	117.08612696614196
205	(3.3432263289379973-1.8781014441474824j)	-0.5118295610177341	117.65727880500118
206	(3.5596007047891467-1.4402241607311679j)	-0.3844679389421686	118.2284306438604
207	(3.6714851546607568-0.9807701587212118j)	-0.2610365235409942	118.79958248271964
208	(3.6794541382741746-0.5273872428590893j)	-0.1423633749182623	119.3707343215789
209	(3.591548979839534-0.1058542439326924j)	-0.029464615357121422	119.94188616043812
210	(3.4224574676343096+0.26202367561839446j)	0.07641103649819461	120.51303799929734
211	(3.192088620174267+0.5601172735551787j)	0.17370211481170306	121.08418983815658
212	(2.9236597566857494+0.7791063507195289j)	0.26043114330102934	121.6553416770158
213	(2.6414782335617404+0.9169380892470939j)	0.3341163333058727	122.22649351587502
214	(2.3686478086100866+0.9785793448049394j)	0.39178101691295414	122.79764535473426
215	(2.124948333423997+0.9751089059671276j)	0.4302188541113447	123.36879719359348
216	(1.9251212529360604+0.9222649995875015j)	0.44676264975911734	123.9399490324527
217	(1.7777432137479248+0.838615522801219j)	0.4407772604564737	124.51110087131194
218	(1.6847940838292312+0.743548110482922j)	0.41561957958725404	125.08225271017116
219	(1.64193720912715+0.6552829674970947j)	0.3797228286036274	125.65340454903038
220	(1.6394440390324847+0.5890960525414914j)	0.3449594205600211	126.22455638788962
221	(1.663625852468304+0.555908903782232j)	0.32248987583256117	126.79570822674884
222	(1.6985909947637545+0.5613601716892953j)	0.3191855718385815	127.3668600656081
223	(1.7281293958648203+0.6054280263080513j)	0.33697519514205837	127.93801190446732
224	(1.7375339793681748+0.6826255881292694j)	0.3743450600332603	128.50916374332655
225	(1.7151938172775563+0.7827452108897539j)	0.4281299917411019	129.0803155821858
226	(1.6538283567733283+0.8920826641712393j)	0.49467218925545237	129.651467421045
227	(1.5512690817974581+0.9950300616795187j)	0.5703267921276651	130.22261925990423
228	(1.4107310817778071+1.075889027890837j)	0.6515458178151462	130.79377109876347
229	(1.2405520629133924+1.1207270097633306j)	0.7346958310103558	131.36492293762268
230	(1.0534124188192902+1.119084922477182j)	0.8156179982582505	131.93607477648192
231	(0.8650892784431361+1.065348476043811j)	0.8887661358672104	132.50722661534115
232	(0.6928402193740908+0.9596217763667303j)	0.945461938256775	133.07837845420036
233	(0.5535555555584618+0.8079900016449066j)	0.9701391631993262	133.6495302930596
234	(0.4618554844261895+0.6221238299354265j)	0.9321865703048982	134.22068213191884
235	(0.4283317063772248+0.4182536466674873j)	0.7734943622662024	134.79183397077807
236	(0.45813463821919054+0.21561569289037852j)	0.43988354408987557	135.3629858096373
237	(0.5500822495976756+0.03453419090623269j)	0.06269776502424045	135.93413764849652
238	(0.6964149976667663-0.10565590318654469j)	-0.1505658057924639	136.50528948735575
239	(0.8832490333175336-0.1886266133948376j)	-0.21039932218236554	137.076441326215
240	(1.0916972027577558-0.2028086167713789j)	-0.18367974846999663	137.6475931650742
241	(1.2995472605806275-0.14270528088082188j)	-0.10937331218294766	138.21874500393344
242	(1.4833216395787212-0.009647728660997255j)	-0.006504046298387064	138.78989684279267
243	(1.6205024470682683+0.18807299564012858j)	0.11554153160232697	139.36104868165188
244	(1.6916934621855433+0.4357032816587185j)	0.2520760554782771	139.93220052051112
245	(1.6825067343793731+0.713108267738998j)	0.40088499289217266	140.50335235937035
246	(1.5849993565630824+0.9963469197102j)	0.5611912739892718	141.07450419822956
247	(1.3985379595848977+1.2596140651251022j)	0.7331823337990611	141.6456560370888
248	(1.1300260131135886+1.4773937414262088j)	0.9178410793819575	142.21680787594804
249	(0.7934853177753927+1.6266475133484104j)	1.1169529579859678	142.78795971480727
250	(0.40903397685885073+1.6888505885032572j)	1.333175357613787	143.3591115536665
251	(0.0013470540377567878+1.6516906941167855j)	1.5699807662641656	143.93026339252575
