	Famp	Fphase	w
0	(1.9932314632959478-0.8965387888514772j)	-0.42268061526892514	0.571154985744075
1	(2.3782778572920744-1.2269149274609799j)	-0.47627372305817595	1.14230997148815
2	(2.772391926333753-1.432632351321037j)	-0.47695730552059773	1.7134649572322251
3	(3.1673700390254327-1.5294626855092934j)	-0.44985882477209954	2.2846199429763
4	(3.5609607439796163-1.5205199491996653j)	-0.40356100138859546	2.8557749287203746
5	(3.9435540377550558-1.4101358856041122j)	-0.34341154144056485	3.4269299144644503
6	(4.301126176188281-1.2069775063347337j)	-0.2735825618647047	3.9980849002085246
7	(4.617461978166227-0.9241278765114528j)	-0.19752788863432416	4.5692398859526
8	(4.876071345478711-0.5780630853351443j)	-0.11800024164158139	5.140394871696675
9	(5.0620335973222526-0.18725212176291667j)	-0.03697462258525658	5.711549857440749
10	(5.163706057475175+0.22921614400320522j)	0.04436072958759227	6.282704843184825
11	(5.174104861119314+0.652744858190909j)	0.12549313985193272	6.8538598289289006
12	(5.091752892823253+1.0659869526354682j)	0.20637492652216802	7.425014814672974
13	(4.920856468735254+1.4532741601072758j)	0.2871664581967652	7.996169800417049
14	(4.670786880190998+1.8008224792257892j)	0.36798786540240874	8.567324786161125
15	(4.35497050818601+2.096848294656273j)	0.44872532787491803	9.1384797719052
16	(3.9893978793198537+2.331707724758169j)	0.5289266605906082	9.709634757649274
17	(3.5910212041780967+2.4981131166030335j)	0.607804137171075	10.28078974339335
18	(3.1763084480289514+2.591407915705917j)	0.6843342821599905	10.851944729137426
19	(2.760162729606696+2.6098198003115654j)	0.757408562692528	11.423099714881499
20	(2.355316275723474+2.5545823267081107j)	0.825960458261987	11.994254700625575
21	(1.9721949877689677+2.4298269175230582j)	0.8889855416409337	12.56540968636965
22	(1.6191513459754008+2.242196173975874j)	0.9453735911911757	13.136564672113726
23	(1.3029024414790307+2.0002008849327892j)	0.993447526914596	13.707719657857801
24	(1.028997417598872+1.7134146735167768j)	1.029969838324945	14.278874643601874
25	(0.8021718707926614+1.3916498936677133j)	1.047897131144989	14.850029629345949
26	(0.6265112127524372+1.0442706420278707j)	1.0304128589702277	15.421184615090024
27	(0.5054190363386645+0.6797690814795581j)	0.9314580537052161	15.992339600834098
28	(0.4414481680875483+0.3056673423762552j)	0.6056202761826992	16.563494586578177
29	(0.4360852139171117-0.07127351350536151j)	-0.1620070177426713	17.13464957232225
30	(0.489577946220429-0.4446316226262624j)	-0.7373236267078055	17.705804558066326
31	(0.6008637978321342-0.8078339781369532j)	-0.9312775236431717	18.2769595438104
32	(0.7676106698307168-1.1537541697419784j)	-0.9837296471425763	18.848114529554476
33	(0.9863357822692107-1.4745266979129328j)	-0.9812375082204587	19.41926951529855
34	(1.252540176280871-1.7616470622000524j)	-0.9527224626322525	19.99042450104262
35	(1.5607948595522851-2.006353261038839j)	-0.9096606577741198	20.5615794867867
36	(1.9047394024663211-2.2002164087841876j)	-0.857254790336152	21.132734472530775
37	(2.276996107581814-2.335823031564385j)	-0.7981503943811435	21.70388945827485
38	(2.669047989323556-2.4074190508941355j)	-0.7339061188030223	22.275044444018924
39	(3.071161029771926-2.411405692827464j)	-0.6656370875410252	22.846199429762997
40	(3.472438827937525-2.3466217720249585j)	-0.5942886980984028	23.417354415507074
41	(3.861076777475946-2.2144003854267034j)	-0.5207204579165419	23.98850940125115
42	(4.224838112668798-2.018435252601532j)	-0.445693328525225	24.559664386995227
43	(4.5517177740548-1.7645205444860736j)	-0.36982370457017977	25.1308193727393
44	(4.830707987950349-1.460232697140357j)	-0.2935484151741334	25.701974358483376
45	(5.052546609399795-1.1146059564785995j)	-0.21712520873186303	26.273129344227453
46	(5.210325121286157-0.737824242965821j)	-0.14067277953764776	26.844284329971526
47	(5.299859094616877-0.34092247265115005j)	-0.06423819830151771	27.415439315715602
48	(5.319772921057515+0.06452817573288241j)	0.0121292792399616	27.986594301459675
49	(5.271309570431703+0.4667778866210477j)	0.08832028412195074	28.557749287203748
50	(5.157929558926622+0.8543095979465856j)	0.1641401850436236	29.128904272947825
51	(4.984797928576239+1.216288076875019j)	0.23932318536623312	29.700059258691898
52	(4.7582662924728485+1.5430029939473586j)	0.3135791008206089	30.271214244435974
53	(4.485438930388895+1.8262448468143682j)	0.3866546245661831	30.842369230180047
54	(4.173874686390276+2.0595529101410333j)	0.4583851155100142	31.413524215924124
55	(3.831431819815383+2.2382943921997405j)	0.5287153731858959	31.984679201668197
56	(3.466223741754177+2.359569071653646j)	0.5976769660746992	32.55583418741227
57	(3.0866297018495854+2.421974136034231j)	0.6653209070752127	33.12698917315635
58	(2.7013005061655786+2.425297836082115j)	0.7316126992063133	33.698144158900426
59	(2.319113478302038+2.3702274862567267j)	0.7962977725717478	34.2692991446445
60	(1.9490561547824783+2.258151575159664j)	0.8587344743764521	34.84045413038857
61	(1.6000450708068612+2.091108108526043j)	0.9176593503573812	35.41160911613265
62	(1.2807055151424476+1.8718889494092688j)	0.9707681674628985	35.982764101876725
63	(0.9991448223828895+1.6042642902558792j)	1.013776546167766	36.5539190876208
64	(0.7627450986447827+1.2932549033132659j)	1.0379201345505478	37.12507407336487
65	(0.5779855004215848+0.9453622831386561j)	1.022043543688294	37.69622905910895
66	(0.45028660478345917+0.5686726773713269j)	0.9010629078927404	38.267384044853024
67	(0.3838576779812185+0.17277825937332067j)	0.42294557162284613	38.8385390305971
68	(0.38152706193714403-0.2315004496315834j)	-0.5453850181684295	39.40969401634117
69	(0.44454752353017263-0.6325634794619852j)	-0.9582127815473365	39.98084900208524
